Scenario,Period,LoadLevel,Demand
sc01,y2030,2030-03-01T23:00:00+01:00,135.25877586062688
sc01,y2030,2030-03-02T03:00:00+01:00,-10.508389105373112
sc01,y2030,2030-03-02T07:00:00+01:00,174.18530822037724
sc01,y2030,2030-03-02T11:00:00+01:00,302.64372510087696
sc01,y2030,2030-03-02T15:00:00+01:00,244.8035324508769
sc01,y2030,2030-03-02T19:00:00+01:00,283.41832757262705
sc01,y2030,2030-03-02T23:00:00+01:00,103.7294335991271
sc01,y2030,2030-03-03T03:00:00+01:00,-60.17201430187288
sc01,y2030,2030-03-03T07:00:00+01:00,-11.972898224123014
sc01,y2030,2030-03-03T11:00:00+01:00,125.39536135337676
sc01,y2030,2030-03-03T15:00:00+01:00,62.20565543962698
sc01,y2030,2030-03-03T19:00:00+01:00,140.94974116787694
sc01,y2030,2030-03-03T23:00:00+01:00,27.379149574376925
sc01,y2030,2030-03-04T03:00:00+01:00,-113.65147198362286
sc01,y2030,2030-03-04T07:00:00+01:00,-118.24566397237288
sc01,y2030,2030-03-04T11:00:00+01:00,6.53664103012693
sc01,y2030,2030-03-04T15:00:00+01:00,-26.002910787122914
sc01,y2030,2030-03-04T19:00:00+01:00,96.68568346962684
sc01,y2030,2030-03-04T23:00:00+01:00,10.533220303376993
sc01,y2030,2030-03-05T03:00:00+01:00,-96.41571138262282
sc01,y2030,2030-03-05T07:00:00+01:00,132.19549723062732
sc01,y2030,2030-03-05T11:00:00+01:00,278.1447367758776
sc01,y2030,2030-03-05T15:00:00+01:00,238.05958128487737
sc01,y2030,2030-03-05T19:00:00+01:00,296.46333463087717
sc01,y2030,2030-03-05T23:00:00+01:00,106.90039722487722
sc01,y2030,2030-03-06T03:00:00+01:00,-35.51395269712293
sc01,y2030,2030-03-06T07:00:00+01:00,158.32841152262745
sc01,y2030,2030-03-06T11:00:00+01:00,295.1950595813771
sc01,y2030,2030-03-06T15:00:00+01:00,259.5799745206273
sc01,y2030,2030-03-06T19:00:00+01:00,308.60293167262694
sc01,y2030,2030-03-06T23:00:00+01:00,110.81010258562696
sc01,y2030,2030-03-07T03:00:00+01:00,-45.00574695087289
sc01,y2030,2030-03-07T07:00:00+01:00,148.21939715087728
sc01,y2030,2030-03-07T11:00:00+01:00,285.68609640637715
sc01,y2030,2030-03-07T15:00:00+01:00,245.63187808812722
sc01,y2030,2030-03-07T19:00:00+01:00,295.86497730737733
sc01,y2030,2030-03-07T23:00:00+01:00,107.51540841687711
sc01,y2030,2030-03-08T03:00:00+01:00,-42.6892268026229
sc01,y2030,2030-03-08T07:00:00+01:00,147.27807982137733
sc01,y2030,2030-03-08T11:00:00+01:00,274.963175341627
sc01,y2030,2030-03-08T15:00:00+01:00,230.55289444212713
sc01,y2030,2030-03-08T19:00:00+01:00,279.6085324738774
sc01,y2030,2030-03-08T23:00:00+01:00,102.78030446112689
sc01,y2030,2030-03-09T03:00:00+01:00,-41.5304112938727
sc01,y2030,2030-03-09T07:00:00+01:00,148.7444628603771
sc01,y2030,2030-03-09T11:00:00+01:00,281.68035877437705
sc01,y2030,2030-03-09T15:00:00+01:00,229.69159463062692
sc01,y2030,2030-03-09T19:00:00+01:00,262.14553840212693
sc01,y2030,2030-03-09T23:00:00+01:00,93.93969528712705
sc01,y2030,2030-03-10T03:00:00+01:00,-61.05626563962278
sc01,y2030,2030-03-10T07:00:00+01:00,-8.615863970122746
sc01,y2030,2030-03-10T11:00:00+01:00,114.99898850187697
sc01,y2030,2030-03-10T15:00:00+01:00,45.62510103187719
sc01,y2030,2030-03-10T19:00:00+01:00,127.5182472238771
sc01,y2030,2030-03-10T23:00:00+01:00,20.903880219377243
sc01,y2030,2030-03-11T03:00:00+01:00,-118.50480283587308
sc01,y2030,2030-03-11T07:00:00+01:00,-121.69691877412299
sc01,y2030,2030-03-11T11:00:00+01:00,-6.105678248372897
sc01,y2030,2030-03-11T15:00:00+01:00,-54.215972122373046
