,,,ES00,ES11,ES12,ES13,ES21,ES22,ES23,ES24,ES30,ES41,ES42,ES43,ES51,ES52,ES61,ES62
sc2015,y2030,2030-12-23T21:00:00+01:00,,2374.719499,1214.088834,541.2097188,2105.389246,665.5916214,220.0162488,1394.095327,3665.239761,1833.151788,1565.598706,641.2323935,6056.425142,3518.516243,5137.125761,1219.89971
sc2015,y2030,2030-12-23T22:00:00+01:00,,2241.700405,1146.082066,510.894043,1987.456593,628.3087362,207.6921144,1316.005558,3459.932619,1730.468423,1477.902234,605.313982,5717.176576,3321.427769,4849.371433,1151.567448
sc2015,y2030,2030-12-23T23:00:00+01:00,,2051.972782,1049.082741,467.6542273,1819.247044,575.1314594,190.113971,1204.624659,3167.099201,1584.009217,1352.819116,554.0828797,5233.299997,3040.31679,4438.94205,1054.103865
sc2015,y2030,2030-12-24T00:00:00+01:00,,1867.22322,954.6284781,425.548935,1655.450965,523.3494444,172.9970418,1096.166165,2881.949127,1441.392799,1231.017919,504.1959755,4762.11934,2766.581582,4039.281485,959.197524
sc2015,y2030,2030-12-24T01:00:00+01:00,,1697.274894,867.7414309,386.8169138,1504.777432,475.7159525,157.2514376,996.3968371,2619.643889,1310.202113,1118.974842,458.3057674,4328.687385,2514.776707,3671.63978,871.8946178
sc2015,y2030,2030-12-24T02:00:00+01:00,,1586.812175,811.2667383,361.6419417,1406.842909,444.7552178,147.0171371,931.5489422,2449.151185,1224.931019,1046.149277,428.4781293,4046.966032,2351.10901,3432.680661,815.1496258
sc2015,y2030,2030-12-24T03:00:00+01:00,,1538.338865,786.4844831,350.5946469,1363.867229,431.1690115,142.5261158,903.0923539,2374.335484,1187.512311,1014.191923,415.3891491,3923.340916,2279.288263,3327.820491,790.2487577
sc2015,y2030,2030-12-24T04:00:00+01:00,,1525.20683,779.7706557,347.6017945,1352.224571,427.4883358,141.3094411,895.3831029,2354.066961,1177.375108,1005.53427,411.8431782,3889.849303,2259.831111,3299.41254,783.5027965
sc2015,y2030,2030-12-24T05:00:00+01:00,,1533.360804,783.9394214,349.4601235,1359.453758,429.7737497,142.0649016,900.1699494,2366.652141,1183.669524,1010.910001,414.0449509,3910.644995,2271.912492,3317.051673,787.6915149
sc2015,y2030,2030-12-24T06:00:00+01:00,,1614.612501,825.4798128,367.9777665,1431.490244,452.5471545,149.5928196,947.8693137,2492.059351,1246.391329,1064.477401,435.9848979,4117.867287,2392.299516,3492.819878,829.430727
sc2015,y2030,2030-12-24T07:00:00+01:00,,1797.183238,918.8201396,409.5864944,1593.354611,503.7184837,166.5078821,1055.048714,2773.846538,1387.325816,1184.842148,485.283466,4583.491125,2662.806457,3887.767087,923.2177995
sc2015,y2030,2030-12-24T08:00:00+01:00,,1936.967768,990.2857743,441.4440447,1717.285393,542.8976001,179.4588297,1137.110178,2989.595731,1495.231723,1276.998918,523.0287106,4939.994088,2869.918976,4190.156783,995.0254833
sc2015,y2030,2030-12-24T09:00:00+01:00,,2084.271089,1065.595434,475.0151629,1847.882218,584.1841,193.1063886,1223.585601,3216.949736,1608.941719,1374.112656,562.804213,5315.672789,3088.171754,4508.811549,1070.69559
sc2015,y2030,2030-12-24T10:00:00+01:00,,2181.852892,1115.484685,497.2545138,1934.396722,611.534543,202.1472804,1280.871666,3367.561505,1684.269461,1438.446126,589.1536884,5564.542976,3232.75437,4719.905951,1120.823621
sc2015,y2030,2030-12-24T11:00:00+01:00,,2168.499281,1108.657576,494.2111633,1922.557619,607.7917637,200.9100769,1273.032337,3346.950993,1673.961214,1429.642393,585.5478868,5530.486262,3212.96892,4691.018676,1113.963836
sc2015,y2030,2030-12-24T12:00:00+01:00,,2115.668322,1081.647448,482.1707397,1875.718515,592.9841858,196.0153222,1242.017561,3265.409517,1633.178642,1394.81214,571.2822345,5395.747506,3134.691637,4576.731796,1086.824432
sc2015,y2030,2030-12-24T13:00:00+01:00,,2065.680913,1056.091101,470.7783747,1831.400459,578.9736046,191.3840206,1212.672111,3188.256894,1594.591134,1361.856575,557.7844106,5268.260871,3060.627518,4468.596244,1061.145768
sc2015,y2030,2030-12-24T14:00:00+01:00,,1979.473314,1012.016976,451.1312582,1754.970147,554.8111484,183.3969415,1162.06335,3055.200539,1528.043647,1305.02186,534.5062485,5048.399169,2932.897553,4282.107153,1016.860695
sc2015,y2030,2030-12-24T15:00:00+01:00,,1917.121998,980.139512,436.9211007,1699.690443,537.3351841,177.6201318,1125.459584,2958.964954,1479.911889,1263.915052,517.6698671,4889.379935,2840.514382,4147.225307,984.8306589
sc2015,y2030,2030-12-24T16:00:00+01:00,,1884.284525,963.3511673,429.4372865,1670.577252,528.1314246,174.5777608,1106.18212,2908.282247,1454.56318,1242.266051,508.8029456,4805.632066,2791.860559,4076.189453,967.9619618
sc2015,y2030,2030-12-24T17:00:00+01:00,,1964.036895,1004.125019,447.6132258,1741.284459,550.4845948,181.9667671,1153.001295,3031.375335,1516.127588,1294.844979,530.3380376,5009.030512,2910.026097,4248.71423,1008.930966
sc2015,y2030,2030-12-24T18:00:00+01:00,,2131.991043,1089.992531,485.8907643,1890.189985,597.5591539,197.5276119,1251.599926,3290.602676,1645.778878,1405.57334,575.6897686,5437.376564,3158.876286,4612.042016,1095.209457
sc2015,y2030,2030-12-24T19:00:00+01:00,,2171.424077,1110.152894,494.8777378,1925.150697,608.6115317,201.1810573,1274.749358,3351.465242,1676.218994,1431.570645,586.3376531,5537.945587,3217.302459,4697.345756,1115.466311
sc2015,y2030,2030-12-24T20:00:00+01:00,,2085.305107,1066.124082,475.2508206,1848.798963,584.473917,193.2021897,1224.192628,3218.545683,1609.739924,1374.794361,563.0834233,5318.309924,3089.703813,4511.048395,1071.226768
sc2015,y2030,2030-12-24T21:00:00+01:00,,1948.253341,996.0555878,444.0160798,1727.291006,546.0607455,180.5044309,1143.735451,3007.014349,1503.943559,1284.43924,526.0760917,4968.776532,2886.640308,4214.570365,1000.822912
sc2015,y2030,2030-12-24T22:00:00+01:00,,1784.560827,912.36686,406.7097876,1582.163778,500.1806464,165.3384237,1047.638641,2754.364589,1377.582014,1176.520478,481.8751059,4551.299243,2644.104391,3860.461582,916.7336332
sc2015,y2030,2030-12-24T23:00:00+01:00,,1699.173056,868.7118773,387.249514,1506.460313,476.2479737,157.4273012,997.5111663,2622.573591,1311.66739,1120.226258,458.8183178,4333.528411,2517.58913,3675.745991,872.8697089
sc2015,y2030,2030-12-25T00:00:00+01:00,,1646.246081,841.6526604,375.1872079,1459.536083,461.4134842,152.5236506,966.4400233,2540.88392,1270.810699,1085.332703,444.5267388,4198.544778,2439.169585,3561.251404,845.6809811
sc2015,y2030,2030-12-25T01:00:00+01:00,,1575.415814,805.440284,359.0446576,1396.739073,441.5610206,145.9612715,924.8586305,2431.561572,1216.13366,1038.635915,425.4008329,4017.901039,2334.223529,3408.027417,809.2952849
sc2015,y2030,2030-12-25T02:00:00+01:00,,1473.712708,753.4439937,335.8660426,1306.570687,413.0554498,136.5385436,865.1531268,2274.588816,1137.624502,971.585364,397.938505,3758.519986,2183.534562,3188.017583,757.0501298
sc2015,y2030,2030-12-25T03:00:00+01:00,,1390.503763,710.9029475,316.9023333,1232.798935,389.7334629,128.8292878,816.304746,2146.160706,1073.391809,916.7275933,375.4700528,3546.305974,2060.247569,3008.015348,714.3054735
sc2015,y2030,2030-12-25T04:00:00+01:00,,1339.711297,684.9350108,305.326492,1187.767127,375.4972385,124.1233982,786.4866814,2067.765525,1034.182842,883.2412726,361.7548437,3416.766141,1984.990632,2898.138251,688.213249
sc2015,y2030,2030-12-25T05:00:00+01:00,,1332.709514,681.3553097,303.7307529,1181.559456,373.5347635,123.4746875,782.3762372,2056.958686,1028.777854,878.6251562,359.8641911,3398.908971,1974.616402,2882.991604,684.6164147
sc2015,y2030,2030-12-25T06:00:00+01:00,,1348.042532,689.1944019,307.2252195,1195.15347,377.8323354,124.8952818,791.3775898,2080.624296,1040.614093,888.7338667,364.0044811,3438.013914,1997.334651,2916.160843,692.4930264
sc2015,y2030,2030-12-25T07:00:00+01:00,,1358.537819,694.5601774,309.6171448,1204.458428,380.7739778,125.8676635,797.5389203,2096.823154,1048.715873,895.6531719,366.8384657,3464.780833,2012.885052,2938.864835,697.8844835
sc2015,y2030,2030-12-25T08:00:00+01:00,,1369.114351,699.9674895,312.0275861,1213.835416,383.7383915,126.8475724,803.7479458,2113.147409,1056.880369,902.6260396,369.6943882,3491.754956,2028.55583,2961.744579,703.3176761
sc2015,y2030,2030-12-25T09:00:00+01:00,,1445.639106,739.091205,329.4679369,1281.68107,405.1869187,133.9375422,848.6723265,2231.258864,1115.953237,953.0770748,390.3579452,3686.921774,2141.939155,3127.2872,742.6286458
sc2015,y2030,2030-12-25T10:00:00+01:00,,1581.051215,808.3214146,360.3289919,1401.735331,443.1405232,146.4833878,928.1669311,2440.259482,1220.483877,1042.351207,426.9225291,4032.273424,2342.573252,3420.21823,812.1902052
sc2015,y2030,2030-12-25T11:00:00+01:00,,1707.533835,872.9863726,389.1549746,1513.872848,478.591351,158.2019219,1002.419418,2635.47796,1318.121447,1125.738329,461.0759325,4354.85153,2529.976923,3693.832493,877.1646628
sc2015,y2030,2030-12-25T12:00:00+01:00,,1730.223155,884.5864164,394.3259771,1533.988846,484.9507637,160.304073,1015.739339,2670.49759,1335.636344,1140.696883,467.2026044,4412.717804,2563.59468,3742.915297,888.8202268
sc2015,y2030,2030-12-25T13:00:00+01:00,,1735.408019,887.2372077,395.507632,1538.585665,486.4039889,160.7844474,1018.783149,2678.500123,1339.638772,1144.115147,468.6026446,4425.941152,2571.276862,3754.131485,891.4837053
sc2015,y2030,2030-12-25T14:00:00+01:00,,1652.575751,844.8887404,376.6297695,1465.147869,463.1875782,153.1100905,970.1558996,2550.653394,1275.696854,1089.505711,446.2359048,4214.687811,2448.547976,3574.9441,848.9325496
sc2015,y2030,2030-12-25T15:00:00+01:00,,1551.987909,793.4626345,353.7053281,1375.968258,434.9945957,143.790691,911.1051186,2395.40198,1198.048616,1023.190428,419.0747251,3958.151097,2299.511445,3357.346866,797.260308
sc2015,y2030,2030-12-25T16:00:00+01:00,,1513.374704,773.7214141,344.9051974,1341.734393,424.1720014,140.2132022,888.4369724,2335.804771,1168.241363,997.733618,408.6482146,3859.672945,2242.299976,3273.816625,777.424602
sc2015,y2030,2030-12-25T17:00:00+01:00,,1584.751524,810.2132187,361.1723097,1405.015968,444.177654,146.8262191,930.3392228,2445.970691,1223.34031,1044.790736,427.9217031,4041.710599,2348.055835,3428.222946,814.0910638
sc2015,y2030,2030-12-25T18:00:00+01:00,,1778.629992,909.3346871,405.3581226,1576.905592,498.518339,164.7889357,1044.156904,2745.210695,1373.003739,1172.610414,480.2736354,4536.17339,2635.316937,3847.63167,913.6869477
sc2015,y2030,2030-12-25T19:00:00+01:00,,1866.780069,954.4019147,425.4479388,1655.058075,523.2252371,172.9559841,1095.90601,2881.26515,1441.050711,1230.72576,504.076314,4760.989139,2765.924985,4038.322836,958.9698763
sc2015,y2030,2030-12-25T20:00:00+01:00,,1915.194293,979.1539614,436.4817675,1697.981369,536.7948824,177.4415311,1124.327911,2955.989653,1478.423807,1262.644159,517.1493393,4884.463562,2837.658186,4143.055186,983.8403913
sc2015,y2030,2030-12-25T21:00:00+01:00,,1937.263202,990.4368165,441.5113755,1717.54732,542.980405,179.4862015,1137.283615,2990.051716,1495.459781,1277.193691,523.108485,4940.747555,2870.356707,4190.795882,995.1772485
sc2015,y2030,2030-12-25T22:00:00+01:00,,1894.284961,968.463947,431.7164328,1679.443483,530.9343689,175.5042949,1112.052945,2923.717332,1462.282962,1248.859112,511.5033081,4831.136927,2806.67776,4097.822954,973.0992123
sc2015,y2030,2030-12-25T23:00:00+01:00,,1779.811728,909.938856,405.6274456,1577.9533,498.8495584,164.8984227,1044.85065,2747.034634,1373.915973,1173.389505,480.5927329,4539.187259,2637.067862,3850.188066,914.2940083
sc2015,y2030,2030-12-26T00:00:00+01:00,,1615.860709,826.1179663,368.262239,1432.596886,452.897005,149.7084652,948.6020827,2493.985887,1247.354877,1065.300317,436.3219446,4121.050686,2394.148931,3495.520071,830.0719348
sc2015,y2030,2030-12-26T01:00:00+01:00,,1490.943888,762.2535322,339.7931093,1321.847582,417.8850429,138.1350014,875.2688087,2301.184128,1150.926017,982.94549,402.5913453,3802.465955,2209.065235,3225.293033,765.9018325
sc2015,y2030,2030-12-26T02:00:00+01:00,,1411.125046,721.4456956,321.6020205,1251.081442,395.5132417,130.7398365,828.4106113,2177.988443,1089.310296,930.3227376,381.0383041,3598.897979,2090.801207,3052.624458,724.8986814
sc2015,y2030,2030-12-26T03:00:00+01:00,,1389.942438,710.6159672,316.7744049,1232.301273,389.5761337,128.7772814,815.9752167,2145.294335,1072.958498,916.3575249,375.3184815,3544.874387,2059.415879,3006.801059,714.0171197
sc2015,y2030,2030-12-26T04:00:00+01:00,,1369.121737,699.9712655,312.0292694,1213.841964,383.7404616,126.8482567,803.7522817,2113.158809,1056.886071,902.6309089,369.6963826,3491.773792,2028.566773,2961.760557,703.3214703
sc2015,y2030,2030-12-26T05:00:00+01:00,,1381.744149,706.4245451,314.9059762,1225.032798,387.278299,128.0177151,811.1623547,2132.640758,1066.629873,910.9525786,373.1047427,3523.965675,2047.268839,2989.066062,709.8056366
sc2015,y2030,2030-12-26T06:00:00+01:00,,1437.706707,735.035721,327.6601059,1274.648328,402.9636083,133.2026105,844.0155574,2219.015672,1109.829865,947.847424,388.2160033,3666.691182,2130.186072,3110.127392,738.5537513
sc2015,y2030,2030-12-26T07:00:00+01:00,,1506.786529,770.3531722,343.4037214,1335.89342,422.3254532,139.602812,884.5693392,2325.636311,1163.155657,993.3901836,406.8692461,3842.870629,2232.53857,3259.564717,774.040239
sc2015,y2030,2030-12-26T08:00:00+01:00,,1622.5449,829.5352969,369.7855975,1438.522985,454.7704648,150.3277513,952.5260828,2504.302542,1252.514701,1069.707052,438.1268398,4138.097879,2404.052599,3509.979686,833.5056215
sc2015,y2030,2030-12-26T09:00:00+01:00,,1719.092684,878.8959001,391.7892906,1524.120744,481.8310909,159.272842,1009.20512,2653.318364,1327.044238,1133.358817,464.1971049,4384.330931,2547.103156,3718.837242,883.1024746
sc2015,y2030,2030-12-26T10:00:00+01:00,,1899.314723,971.0354411,432.862739,1683.902791,532.3441215,175.9702991,1115.005701,2931.480472,1466.165659,1252.175119,512.8614668,4843.964705,2814.130134,4108.703615,975.6830141
sc2015,y2030,2030-12-26T11:00:00+01:00,,1989.289104,1017.035355,453.3683228,1763.672673,557.5623396,184.3063682,1167.825777,3070.350633,1535.620893,1311.493188,537.1567521,5073.433113,2947.441172,4303.341218,1021.903093
sc2015,y2030,2030-12-26T12:00:00+01:00,,1969.731383,1007.036358,448.9110263,1746.333102,552.0806583,182.4943577,1156.344283,3040.164442,1520.523417,1298.599226,531.8756886,5023.553591,2918.463366,4261.032863,1011.856239
sc2015,y2030,2030-12-26T13:00:00+01:00,,1971.777262,1008.082326,449.3772918,1748.146947,552.6540819,182.6839072,1157.54533,3043.322136,1522.102722,1299.948028,532.4281261,5028.77135,2921.494655,4265.458624,1012.907213
sc2015,y2030,2030-12-26T14:00:00+01:00,,1892.283397,967.4406359,431.2602669,1677.668927,530.373366,175.3188512,1110.877913,2920.628035,1460.737866,1247.539526,510.9628367,4826.032188,2803.712131,4093.493058,972.0710034
sc2015,y2030,2030-12-26T15:00:00+01:00,,1832.051819,936.6468997,417.5332077,1624.26855,513.4915266,169.7384339,1075.518553,2827.66414,1414.242427,1207.830213,494.6988364,4672.419081,2714.469682,3963.196748,941.1298821
sc2015,y2030,2030-12-26T16:00:00+01:00,,1808.254622,924.4804474,412.1097148,1603.170327,506.8215956,167.5336388,1061.548246,2790.934567,1395.872311,1192.14126,488.2730107,4611.727305,2679.210434,3911.717323,928.9051988
sc2015,y2030,2030-12-26T17:00:00+01:00,,1853.367372,947.5445971,422.3911222,1643.166587,519.4658967,171.7133063,1088.031994,2860.563441,1430.696852,1221.883073,500.4545574,4726.781733,2746.051988,4009.307741,952.0797382
sc2015,y2030,2030-12-26T18:00:00+01:00,,2015.878151,1030.629156,459.4280914,1787.246107,565.0147764,186.7698264,1183.435059,3111.389262,1556.146163,1329.022744,544.3364457,5141.245153,2986.83698,4360.860128,1035.561957
sc2015,y2030,2030-12-26T19:00:00+01:00,,2091.848967,1069.469667,476.742197,1854.600647,586.3080445,193.8084742,1228.034246,3228.645745,1614.791421,1379.10858,564.8504257,5334.999221,3099.399559,4525.204438,1074.588367
sc2015,y2030,2030-12-26T20:00:00+01:00,,2131.05304,1089.512972,485.6769891,1889.358366,597.2962485,197.4407065,1251.049265,3289.154924,1645.054792,1404.954936,575.436485,5434.984306,3157.48649,4610.012877,1094.727603
sc2015,y2030,2030-12-26T21:00:00+01:00,,2101.16252,1074.231274,478.8647992,1862.857897,588.9184675,194.6713689,1233.501831,3243.020665,1621.980967,1385.248794,567.3653128,5358.752271,3113.199035,4545.352035,1079.372763
sc2015,y2030,2030-12-26T22:00:00+01:00,,2021.565253,1033.536719,460.7242086,1792.288203,566.6087698,187.2967328,1186.773711,3120.166969,1560.53629,1332.772121,545.8721023,5155.749395,2995.263306,4373.162784,1038.483436
sc2015,y2030,2030-12-26T23:00:00+01:00,,1890.828385,966.6967528,430.9286629,1676.378936,529.9655521,175.1840453,1110.023738,2918.38231,1459.614677,1246.580269,510.5699479,4822.321362,2801.556305,4090.345496,971.32356
sc2015,y2030,2030-12-27T00:00:00+01:00,,1708.457065,873.4583796,389.3653832,1514.69137,478.8501162,158.2874587,1002.961407,2636.902913,1318.83413,1126.346994,461.3252274,4357.206115,2531.344833,3695.829678,877.6389289
sc2015,y2030,2030-12-27T01:00:00+01:00,,1575.718633,805.5951022,359.1136716,1397.007548,441.6458956,145.9893275,925.0364028,2432.028957,1216.36742,1038.835557,425.4826016,4018.673342,2334.672203,3408.682493,809.4508442
sc2015,y2030,2030-12-27T02:00:00+01:00,,1460.432957,746.6546451,332.8395248,1294.797066,409.3333717,135.308183,857.3571576,2254.092301,1127.37327,962.8303248,394.3526469,3724.651639,2163.858545,3159.290083,750.228286
sc2015,y2030,2030-12-27T03:00:00+01:00,,1423.90256,727.9782724,324.514076,1262.409787,399.0945516,131.9236651,835.9117385,2197.709784,1099.173829,938.746663,384.4885457,3631.485431,2109.733081,3080.26549,731.4625244
sc2015,y2030,2030-12-27T04:00:00+01:00,,1403.510238,717.552582,319.8665701,1244.330273,393.3789466,130.0343294,823.9402864,2166.235436,1083.432087,925.3024676,378.9821196,3579.477364,2079.518685,3036.151681,720.9869345
sc2015,y2030,2030-12-27T05:00:00+01:00,,1405.002179,718.3153453,320.2065905,1245.653004,393.7971111,130.1725568,824.8161406,2168.538159,1084.583783,926.2860705,379.3849802,3583.282373,2081.729228,3039.379131,721.7533485
sc2015,y2030,2030-12-27T06:00:00+01:00,,1439.848603,736.1307772,328.1482539,1276.547299,403.5639435,133.4010557,845.2729718,2222.321562,1111.48329,949.2595271,388.7943675,3672.153818,2133.359623,3114.760859,739.6540487
sc2015,y2030,2030-12-27T07:00:00+01:00,,1471.977035,752.5566205,335.4704743,1305.031866,412.5689713,136.3777345,864.1341876,2271.909906,1136.284658,970.4410736,397.4698306,3754.093367,2180.962891,3184.262877,756.1585095
sc2015,y2030,2030-12-27T08:00:00+01:00,,1534.084617,784.3094749,349.6250839,1360.095479,429.9766216,142.1319625,900.5948688,2367.769303,1184.228268,1011.387194,414.2403981,3912.49099,2272.984934,3318.617466,788.0633395
sc2015,y2030,2030-12-27T09:00:00+01:00,,1653.794416,845.5117896,376.9075089,1466.228319,463.5291482,153.2229991,970.8713251,2552.534331,1276.637595,1090.309149,446.5649741,4217.795863,2450.353617,3577.580384,849.5585809
sc2015,y2030,2030-12-27T10:00:00+01:00,,1782.876854,911.5059192,406.3260023,1580.670793,499.7086587,165.1824047,1046.650053,2751.765476,1376.28208,1175.410273,481.420392,4547.00448,2641.609323,3856.818718,915.8685718
sc2015,y2030,2030-12-27T11:00:00+01:00,,1868.855492,955.4629864,425.9209374,1656.898112,523.8069412,173.1482707,1097.124401,2884.468443,1442.652822,1232.094039,504.6367289,4766.282246,2769.000047,4042.812507,960.0360265
sc2015,y2030,2030-12-27T12:00:00+01:00,,1871.802445,956.9696327,426.5925618,1659.510835,524.6329196,173.421304,1098.85443,2889.016891,1444.927706,1234.036898,505.4324783,4773.79808,2773.366416,4049.18752,961.5498839
