Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-01-07T19:00:00+01:00,0.0,2.0000000000000002e-07,7.525665591561127e-07,5.161807598777445e-07,1.4515743741883318e-07,0.0,2.2785032637308965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T21:00:00+01:00,0.0,3.030676258585138e-07,7.642123108871569e-07,4.0600000000000006e-07,1.4515743741883313e-07,0.0,2.2785032637308955e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T23:00:00+01:00,0.0,2.0000000000000002e-07,7.826131154580358e-07,5.599493655508217e-07,1.4515743741883326e-07,0.0,2.2785032637308955e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T01:00:00+01:00,0.0,2.0000000000000002e-07,7.217960586707059e-07,7.0842817438e-07,1.4515743741883318e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T03:00:00+01:00,0.0,2.0000000000000002e-07,7.67261517720706e-07,7.1752126618e-07,1.4515743741883276e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T05:00:00+01:00,0.0,2.0000000000000002e-07,6.98399816825706e-07,7.900000000000003e-07,1.4515743741883286e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T07:00:00+01:00,0.0,2.0000000000000002e-07,7.38669150655909e-07,6.617028183707062e-07,1.4515743741883318e-07,0.0,3.82254393695513e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T09:00:00+01:00,0.0,2.0000000000000002e-07,7.602420973645744e-07,5.27361662014283e-07,1.4515743741883326e-07,0.0,2.278503263730896e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T11:00:00+01:00,0.0,2.0000000000000002e-07,7.522038176286127e-07,5.156523568652451e-07,1.451574374188332e-07,0.0,2.2785032637308955e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T13:00:00+01:00,0.0,2.0000000000000002e-07,7.186363750009091e-07,5.615389401207061e-07,1.451574374188332e-07,0.0,3.82254393695513e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T15:00:00+01:00,0.0,2.0000000000000002e-07,7.187302723449999e-07,5.933065486207062e-07,1.451574374188332e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T17:00:00+01:00,0.0,2.0000000000000002e-07,6.666524417330001e-07,6.747373773858575e-07,1.4515743741883326e-07,0.0,2.2785032637308955e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T19:00:00+01:00,0.0,2.0000000000000002e-07,7.437644803053959e-07,4.970367777003099e-07,1.4515743741883318e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T21:00:00+01:00,0.0,2.0000000000000002e-07,7.448919895957282e-07,5.050012687931293e-07,1.4515743741883318e-07,0.0,2.2785032637308958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T23:00:00+01:00,0.0,2.0000000000000002e-07,6.67616300502e-07,6.497289661287064e-07,1.451574374188332e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T01:00:00+01:00,0.0,2.0000000000000002e-07,7.411016358538578e-07,7.079492835850002e-07,1.4515743741883252e-07,0.0,2.2785032637308955e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T03:00:00+01:00,0.0,8.667848163363173e-08,6.510878717420753e-07,7.232102232559092e-07,1.4515743741883326e-07,0.0,3.8225439369551294e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T05:00:00+01:00,0.0,9.033362455263168e-08,6.68558763118075e-07,7.175206628500002e-07,1.4515743741883323e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T07:00:00+01:00,0.0,9.033362455263168e-08,6.212865386377579e-07,6.787548837312263e-07,1.4515743741883326e-07,0.0,3.8225439369551294e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T09:00:00+01:00,0.0,9.033362455263168e-08,7.315195847532384e-07,4.4646315464883406e-07,1.451574374188332e-07,0.0,3.3088617661462904e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T11:00:00+01:00,0.0,9.033362455263168e-08,7.0215384461128e-07,4.754679207999455e-07,1.451574374188332e-07,0.0,2.2785032637308958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T13:00:00+01:00,0.0,9.033362455263168e-08,5.373814776231223e-07,6.505446367937577e-07,1.3744037857093394e-07,0.0,3.82254393695513e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T15:00:00+01:00,0.0,7.447740584390874e-08,4.2000000000000006e-07,6.442542758891978e-07,7.323007441755763e-08,0.0,2.2785032637308958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T17:00:00+01:00,0.0,9.033362455263168e-08,6.403214144857578e-07,5.679783572327124e-07,9.428372081260544e-08,0.0,3.82254393695513e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
